text,value,selected,description,imageSrc
Shark Shock,267,,,"""https://assets.wikileaf.com/assets/strains/strain/Shark-Shock-icon.jpg"""
Where's My Bike,268,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Wild Thailand,269,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Grapefruit Kush,270,,,"""../../../assets/img/strain-types/Indica_500.png"""
Hardcore OG,271,,,"""https://assets.wikileaf.com/assets/strains/strain/Hardcore_OG.png"""
Blueberry Space Cake,272,,,"""https://assets.wikileaf.com/assets/strains/strain/BlueberrySpaceCake-icon.png"""
Sour Sunset,273,,,"""https://assets.wikileaf.com/assets/strains/strain/Sour_Sunset.png"""
Money Maker,274,,,"""https://assets.wikileaf.com/assets/strains/strain/Money_Maker.png"""
Strawberry Diesel,275,,,"""https://assets.wikileaf.com/assets/strains/strain/Strawberry_Diesel.png"""
Jamaican Dream,276,,,"""https://assets.wikileaf.com/assets/strains/strain/Jamaican_Dream.jpg"""
White Nightmare,277,,,"""https://assets.wikileaf.com/assets/strains/strain/White_Nightmare.png"""
Big Smooth,278,,,"""https://assets.wikileaf.com/assets/strains/strain/Big-Smooth-icon.png"""
Black Cherry Soda,279,,,"""https://assets.wikileaf.com/assets/strains/strain/Black_Cherry_Soda.jpg"""
Platinum Kush,280,,,"""https://assets.wikileaf.com/assets/strains/strain/Platinum_Kush.png"""
Jesus OG,281,,,"""https://assets.wikileaf.com/assets/strains/strain/Jesus_OG.png"""
Cookie Wreck,282,,,"""https://assets.wikileaf.com/assets/strains/strain/Cookie_Wreck.png"""
Peaches and Cream,283,,,"""https://assets.wikileaf.com/assets/strains/strain/Peaches_and_Cream.png"""
Critical Haze,284,,,"""https://assets.wikileaf.com/assets/strains/strain/Critical_Haze.png"""
Banjo,285,,,"""https://assets.wikileaf.com/assets/strains/strain/Banjo-icon.png"""
Night Nurse,286,,,"""https://assets.wikileaf.com/assets/strains/strain/night-nurse-icon.png"""
Tyson,287,,,"""https://assets.wikileaf.com/assets/strains/strain/Tyson.png"""
Tangerine Kush,288,,,"""https://assets.wikileaf.com/assets/strains/strain/Tangerine_Kush.png"""
Melonade,289,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Midnight,290,,,"""https://assets.wikileaf.com/assets/strains/strain/Midnight.png"""
Outer Space,291,,,"""https://assets.wikileaf.com/assets/strains/strain/Outer_Space.png"""
Incredible Hulk,292,,,"""https://assets.wikileaf.com/assets/strains/strain/Incredible_Hulk.jpg"""
Snow White,293,,,"""https://assets.wikileaf.com/assets/strains/strain/Snow_White.png"""
Kali Mist,294,,,"""https://assets.wikileaf.com/assets/strains/strain/Kali_Mist_500x500.png"""
Scooby Snacks,295,,,"""https://assets.wikileaf.com/assets/strains/strain/Scooby-Snacks-Icon.png"""
Super Lemon OG,296,,,"""https://assets.wikileaf.com/assets/strains/strain/super-lemon-og-icon.png"""
Purple Voodoo,297,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Voodoo-Icon.jpg"""
Cornbread,298,,,"""https://assets.wikileaf.com/assets/strains/strain/Cornbread.jpg"""
Grape Stomper,299,,,"""https://assets.wikileaf.com/assets/strains/strain/Grape_Stomper.jpg"""
Blue Widow,300,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Widow.png"""
Pineapple Chunk,301,,,"""https://assets.wikileaf.com/assets/strains/strain/Pineapple_Chunk.png"""
White Gushers,302,,,"""../../../assets/img/strain-types/Indica_500.png"""
Blue Magoo,303,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Magoo.jpg"""
Liberty Haze,304,,,"""https://assets.wikileaf.com/assets/strains/strain/Liberty_Haze.jpg"""
K2,305,,,"""https://assets.wikileaf.com/assets/strains/strain/K2.jpg"""
XXX OG,306,,,"""https://assets.wikileaf.com/assets/strains/strain/XXX_OG.jpg"""
Blood Kush,307,,,"""https://assets.wikileaf.com/assets/strains/strain/Blood_kush-Icon.png"""
Pandora's Box,308,,,"""https://assets.wikileaf.com/assets/strains/strain/Pandoras-Box-icon.jpg"""
Skunk Haze,309,,,"""https://assets.wikileaf.com/assets/strains/strain/Skunk_Haze.jpg"""
Catfish,310,,,"""https://assets.wikileaf.com/assets/strains/strain/Catfish-Icon.png"""
Sour Kush,311,,,"""https://assets.wikileaf.com/assets/strains/strain/1632329600_Sour_Kush.webp"""
Thai Sticks,312,,,"""https://assets.wikileaf.com/assets/strains/strain/Thai_Sticks.jpeg"""
East Coast Sour Diesel,313,,,"""https://assets.wikileaf.com/assets/strains/strain/East-Coast-Sour-Diesel-icon.png"""
Black Cheese,314,,,"""https://assets.wikileaf.com/assets/strains/strain/black-cheese-icon.png"""
Diablo OG,315,,,"""https://assets.wikileaf.com/assets/strains/strain/Diablo-OG-icon.png"""
Critical Jack,316,,,"""https://assets.wikileaf.com/assets/strains/strain/Critical_Jack.png"""
Larry Bird Kush,317,,,"""https://assets.wikileaf.com/assets/strains/strain/Larry-Bird-Kush-icon.png"""
Lemon Meringue,318,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon-Meringue-Icon.png"""
Lemon Thai,319,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon_Thai.png"""
Peyote Cookies,320,,,"""../../../assets/img/strain-types/Indica_500.png"""
Guava Kush,321,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Guava Gelato,322,,,"""https://assets.wikileaf.com/assets/strains/strain/Guava-Gelato-Icon.png"""
Mag Landrace,323,,,"""../../../assets/img/strain-types/Indica_500.png"""
Queen Mother Goji,324,,,"""https://assets.wikileaf.com/assets/strains/strain/queen-mother-goji-icon.png"""
Cotton Candy Kush,325,,,"""https://assets.wikileaf.com/assets/strains/strain/Cotton_Candy_Kush.jpg"""
Platinum Bubba Kush,326,,,"""https://assets.wikileaf.com/assets/strains/strain/Platinum_Bubba_Kush.jpg"""
Cinex,327,,,"""https://assets.wikileaf.com/assets/strains/strain/Cinex.jpg"""
Pez,328,,,"""https://assets.wikileaf.com/assets/strains/strain/Pez.jpg"""
Black Domina,329,,,"""https://assets.wikileaf.com/assets/strains/strain/Black-Domina-icon.jpg"""
Cherry OG,330,,,"""https://assets.wikileaf.com/assets/strains/strain/Cherry_OG.jpg"""
Jolly Rancher,331,,,"""https://assets.wikileaf.com/assets/strains/strain/1632333964_Jolly_Rancher_500x500.webp"""
Meat Breath,332,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Jack's Cleaner,333,,,"""https://assets.wikileaf.com/assets/strains/strain/Jacks-Cleaner-Icon.png"""
Sour Apple,334,,,"""https://assets.wikileaf.com/assets/strains/strain/str-sour_500x500.png"""
The White Angel,335,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Juicy Fruit,336,,,"""https://assets.wikileaf.com/assets/strains/strain/Juicy-Fruit-icon.png"""
Black Tuna,337,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-BlackTuna.png"""
Lucky Charms,338,,,"""https://assets.wikileaf.com/assets/strains/strain/Lucky-Charms-Icon.png"""
Cookie Breath,339,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Bonkers,340,,,"""https://assets.wikileaf.com/assets/strains/strain/Bonkers-icon.png"""
Pink Lemonade,341,,,"""https://assets.wikileaf.com/assets/strains/strain/Pink_Lemonade.jpg"""
ZaZa,342,,,"""../../../assets/img/strain-types/Indica_500.png"""
Mandarin Cookies,343,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Motorbreath,344,,,"""../../../assets/img/strain-types/Indica_500.png"""
Haze,345,,,"""https://assets.wikileaf.com/assets/strains/strain/Haze-Icon.jpg"""
Super Critical,346,,,"""https://assets.wikileaf.com/assets/strains/strain/Super_Critical.jpg"""
Biscotti,347,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sage N Sour,348,,,"""https://assets.wikileaf.com/assets/strains/strain/Sage_N_Sour_500x500.png"""
The Black,349,,,"""https://assets.wikileaf.com/assets/strains/strain/The_Black.png"""
Sour Grape,350,,,"""https://assets.wikileaf.com/assets/strains/strain/Sour_Grape.jpg"""
Ecto Cooler,351,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-EctoCooler.png"""
Charlotte's Web,352,,,"""https://assets.wikileaf.com/assets/strains/strain/Charlottes-Web-Icon.jpg"""
Red Poison,353,,,"""https://assets.wikileaf.com/assets/strains/strain/Red_Poison.jpg"""
Balmoral,354,,,"""https://assets.wikileaf.com/assets/strains/strain/Balmoral-icon.png"""
Animal Mint,355,,,"""https://assets.wikileaf.com/assets/strains/strain/animal-mint-icon.png"""
Golden Pineapple,356,,,"""https://assets.wikileaf.com/assets/strains/strain/Golden_Pineapple.png"""
Strawberry Cheesecake,357,,,"""https://assets.wikileaf.com/assets/strains/strain/Strawberry_Cheesecake.png"""
Alien Rift,358,,,"""https://assets.wikileaf.com/assets/strains/strain/Alien_Rift.jpg"""
Ringo's Gift,359,,,"""https://assets.wikileaf.com/assets/strains/strain/1576793643_Ringos-Gift-icon.png"""
Melon Gum,360,,,"""https://assets.wikileaf.com/assets/strains/strain/Melon_Gum.png"""
Mob Boss,361,,,"""https://assets.wikileaf.com/assets/strains/strain/Mob_Boss.jpg"""
Darth Vader OG,362,,,"""../../../assets/img/strain-types/Indica_500.png"""
Cream caramel,363,,,"""../../../assets/img/strain-types/Indica_500.png"""
Grape Inferno,364,,,"""../../../assets/img/strain-types/Indica_500.png"""
Purple Dream,365,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Dream.png"""
Remedy,366,,,"""https://assets.wikileaf.com/assets/strains/strain/Remedy.jpg"""
Legend OG,367,,,"""https://assets.wikileaf.com/assets/strains/strain/Legend-OG-icon.png"""
Billy Kimber OG,368,,,"""../../../assets/img/strain-types/Indica_500.png"""
Zookies,369,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Gorilla Glue #12,370,,,"""https://assets.wikileaf.com/assets/strains/strain/Gorilla_Glue_12.png"""
Purple Bud,371,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Bud.png"""
Molokai Frost,372,,,"""https://assets.wikileaf.com/assets/strains/strain/molokai-frost-icon.png"""
Nepalese Jam,373,,,"""https://assets.wikileaf.com/assets/strains/strain/nepalese_jam-icon.png"""
Bear Dance,374,,,"""https://assets.wikileaf.com/assets/strains/strain/bear-dance-icon.png"""
Lemon Pie,375,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon_Pie.png"""
Blueberry Muffins,376,,,"""../../../assets/img/strain-types/Indica_500.png"""
Gooberry,377,,,"""https://assets.wikileaf.com/assets/strains/strain/Gooberry_500x500.png"""
Honey Bananas,378,,,"""https://assets.wikileaf.com/assets/strains/strain/Honey_Bananas.jpg"""
SAGE,379,,,"""https://assets.wikileaf.com/assets/strains/strain/SAGE.png"""
Kimbo Kush,380,,,"""https://assets.wikileaf.com/assets/strains/strain/Kimbo_Kush.jpg"""
Wappa,381,,,"""https://assets.wikileaf.com/assets/strains/strain/Wappa.jpg"""
Mango,382,,,"""https://assets.wikileaf.com/assets/strains/strain/Mango-icon.png"""
Original Glue,383,,,"""https://assets.wikileaf.com/assets/strains/strain/original_glue_icon.png"""
Snowland,384,,,"""https://assets.wikileaf.com/assets/strains/strain/Snowland-icon.png"""
OGKB,385,,,"""https://assets.wikileaf.com/assets/strains/strain/OGKB.png"""
Nirvana Special,386,,,"""https://assets.wikileaf.com/assets/strains/strain/Nirvana_Special.png"""
Apple Jack,387,,,"""https://assets.wikileaf.com/assets/strains/strain/Apple_Jack.png"""
Dominator,388,,,"""https://assets.wikileaf.com/assets/strains/strain/Dominator.jpg"""
Cookies Gary Payton,389,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Vader OG,390,,,"""../../../assets/img/strain-types/Indica_500.png"""
White Tahoe Cookies,391,,,"""../../../assets/img/strain-types/Indica_500.png"""
Lilac Diesel,392,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Triple Cheese,393,,,"""../../../assets/img/strain-types/Indica_500.png"""
White 99,394,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Carl Sagan,395,,,"""https://assets.wikileaf.com/assets/strains/strain/Carl-Sagan-Icon.jpg"""
Old Toby,396,,,"""https://assets.wikileaf.com/assets/strains/strain/old-toby-icon.png"""
Love Potion #9,397,,,"""https://assets.wikileaf.com/assets/strains/strain/Love-Potion-9-icon.png"""
Bubba Fett,398,,,"""../../../assets/img/strain-types/Indica_500.png"""
Wedding Crasher,399,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Mars OG,400,,,"""https://assets.wikileaf.com/assets/strains/strain/Mars_OG.png"""
Nuken,401,,,"""../../../assets/img/strain-types/Indica_500.png"""
Pineapple Upside Down Cake,402,,,"""https://assets.wikileaf.com/assets/strains/strain/pineapple-upside-down-cake-icon.png"""
Big Buddha Cheese,403,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
French Toast,404,,,"""https://assets.wikileaf.com/assets/strains/strain/French_Toast.jpg"""
Blue God,405,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_God.png"""
Blue Haze,406,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Haze.jpg"""
OG Skunk,407,,,"""https://assets.wikileaf.com/assets/strains/strain/OG_Skunk.png"""
Super Jack,408,,,"""https://assets.wikileaf.com/assets/strains/strain/Super_Jack.png"""
White Castle,409,,,"""https://assets.wikileaf.com/assets/strains/strain/White-Castle-icon.png"""
Somango,410,,,"""https://assets.wikileaf.com/assets/strains/strain/Somango.jpg"""
Apple Kush,411,,,"""https://assets.wikileaf.com/assets/strains/strain/Apple_Kush.jpg"""
C. Banana,412,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-CBanana.png"""
Cherry Kola,413,,,"""https://assets.wikileaf.com/assets/strains/strain/Cherry_Kola.jpg"""
Pink Cookies,414,,,"""https://assets.wikileaf.com/assets/strains/strain/1575660437_Pink-Cookies-icon.png"""
Hawaiian Punch,415,,,"""https://assets.wikileaf.com/assets/strains/strain/Hawaiian_Punch.png"""
Cataract Kush,416,,,"""https://assets.wikileaf.com/assets/strains/strain/Cataract-Kush-icon.jpg"""
Mango Tango,417,,,"""https://assets.wikileaf.com/assets/strains/strain/Mango_Tango.jpg"""
Super Kush,418,,,"""https://assets.wikileaf.com/assets/strains/strain/Super_Kush.png"""
CBD Dancehall,419,,,"""https://assets.wikileaf.com/assets/strains/strain/cbd-dance-hall-icon.png"""
Donkey Butter,420,,,"""https://assets.wikileaf.com/assets/strains/strain/Donkey_Butter.png"""
Alien Technology,421,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-AlientTechnology.png"""
White Walker OG,422,,,"""https://assets.wikileaf.com/assets/strains/strain/White_Walker_OG.jpg"""
Captain America OG,423,,,"""https://assets.wikileaf.com/assets/strains/strain/CaptainAmericaOG-icon.png"""
Snoop Dogg OG,424,,,"""https://assets.wikileaf.com/assets/strains/strain/Snoop_Dogg_OG.jpg"""
Hollands Hope,425,,,"""https://assets.wikileaf.com/assets/strains/strain/Hollands-Hope-icon.jpg"""
Walter White,426,,,"""https://assets.wikileaf.com/assets/strains/strain/Walter_White.png"""
Skunkberry,427,,,"""https://assets.wikileaf.com/assets/strains/strain/Skunkberry.jpg"""
Blue Moon Rocks,428,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Moon_Rocks.jpg"""
Black Lime Special Reserve,429,,,"""https://assets.wikileaf.com/assets/strains/strain/Black_Lime_Special_Reserve.png"""
Green Dream,430,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-GreenDream.png"""
OG Shark,431,,,"""https://assets.wikileaf.com/assets/strains/strain/OG_Shark.png"""
Banana Cream OG,432,,,"""https://assets.wikileaf.com/assets/strains/strain/Banana-Cream-icon.png"""
Blue Zkittlez,433,,,"""https://assets.wikileaf.com/assets/strains/strain/blue-zkittlez-icon.png"""
Chocolate Fondue,434,,,"""https://assets.wikileaf.com/assets/strains/strain/Chocolate_Fondue.png"""
OG 18,435,,,"""https://assets.wikileaf.com/assets/strains/strain/OG_18.jpg"""
Purple Wreck,436,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Wreck.jpg"""
Garlic Bud,437,,,"""https://assets.wikileaf.com/assets/strains/strain/Garlic_Bud.png"""
Pineapple Skunk,438,,,"""https://assets.wikileaf.com/assets/strains/strain/Strain-PineappleSkunk.png"""
Exodus Cheese,439,,,"""https://assets.wikileaf.com/assets/strains/strain/Exodus_Cheese.png"""
Purple Cheese,440,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple_Cheese.png"""
Lemon Jack,441,,,"""https://assets.wikileaf.com/assets/strains/strain/Lemon_Jack.png"""
Extreme Cream,442,,,"""https://assets.wikileaf.com/assets/strains/strain/extreme-cream-icon.png"""
Hippie Crippler,443,,,"""https://assets.wikileaf.com/assets/strains/strain/Hippie_Crippler.jpg"""
Willie Cheesie,444,,,"""https://assets.wikileaf.com/assets/strains/strain/WillieCheesie-icon.png"""
Alpha Blue,445,,,"""https://assets.wikileaf.com/assets/strains/strain/Alpha_Blue.jpg"""
Little Dragon,446,,,"""https://assets.wikileaf.com/assets/strains/strain/LittleDragon-icon.png"""
Alien Fire,447,,,"""https://assets.wikileaf.com/assets/strains/strain/Alien-Fire-icon.png"""
Houndstooth,448,,,"""https://assets.wikileaf.com/assets/strains/strain/Houndstooth-icon.png"""
Bio Chem,449,,,"""https://assets.wikileaf.com/assets/strains/strain/Bio-chem-Icon.png"""
Aceh,450,,,"""https://assets.wikileaf.com/assets/strains/strain/str-aceh_500x500.png"""
Maple Leaf Indica,451,,,"""https://assets.wikileaf.com/assets/strains/strain/Maple-Leaf-Indica-icon.jpg"""
Yummy,452,,,"""https://assets.wikileaf.com/assets/strains/strain/yummy-Icon.png"""
Purple Aurora,453,,,"""https://assets.wikileaf.com/assets/strains/strain/Purple-Aurora-icon.png"""
Sour Tsunami,454,,,"""https://assets.wikileaf.com/assets/strains/strain/Sour_Tsunami.png"""
Reggie,455,,,"""https://assets.wikileaf.com/assets/strains/strain/reggie-icon.png"""
Love Potion #1,456,,,"""https://assets.wikileaf.com/assets/strains/strain/Love_Potion_1.jpg"""
West Coast Diesel,457,,,"""https://assets.wikileaf.com/assets/strains/strain/West_Coast_Diesel.png"""
Jamaican,458,,,"""https://assets.wikileaf.com/assets/strains/strain/Jamaican.png"""
Golden Ticket,459,,,"""https://assets.wikileaf.com/assets/strains/strain/Golden_Ticket.jpg"""
Blue Mango,460,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Mango.jpg"""
24K Gold,461,,,"""https://assets.wikileaf.com/assets/strains/strain/24K_Gold.jpg"""
Blue Diamond,462,,,"""https://assets.wikileaf.com/assets/strains/strain/Blue_Diamond.jpg"""
Royal Kush,463,,,"""https://assets.wikileaf.com/assets/strains/strain/Royal_Kush.jpg"""
LA OG,464,,,"""https://assets.wikileaf.com/assets/strains/strain/LA_OG.jpg"""
Black Russian,465,,,"""https://assets.wikileaf.com/assets/strains/strain/Black_Russian.jpg"""
Blueberry Diesel,466,,,"""https://assets.wikileaf.com/assets/strains/strain/Blueberry_Diesel.jpg"""
Medusa,467,,,"""https://assets.wikileaf.com/assets/strains/strain/Medusa.jpg"""
Hawaiian Haze,468,,,"""https://assets.wikileaf.com/assets/strains/strain/Hawaiian_Haze.png"""
Syrup OG,469,,,"""https://assets.wikileaf.com/assets/strains/strain/Syrup_OG.jpg"""
Thai,470,,,"""https://assets.wikileaf.com/assets/strains/strain/Thai.png"""
U Pink Kush,471,,,"""https://assets.wikileaf.com/assets/strains/strain/U-Pink-Kush-icon.png"""
Nepali OG,472,,,"""https://assets.wikileaf.com/assets/strains/strain/Nepali_OG.png"""
Tres Dawg,473,,,"""https://assets.wikileaf.com/assets/strains/strain/Tres_Dawg.png"""
Painkiller,474,,,"""https://assets.wikileaf.com/assets/strains/strain/Pain-Killer-icon.png"""
Blueberry Pie,475,,,"""https://assets.wikileaf.com/assets/strains/strain/Blueberry_Pie.jpg"""
Chemdawg 4,476,,,"""https://assets.wikileaf.com/assets/strains/strain/Chemdawg_4.png"""
Banana Punch,477,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Star Berry,478,,,"""https://assets.wikileaf.com/assets/strains/strain/Star_Berry.png"""
Black Cherry Gelato,479,,,"""../../../assets/img/strain-types/Indica_500.png"""
Blue Gelato,480,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Sonoma Coma,481,,,"""https://assets.wikileaf.com/assets/strains/strain/Sonoma_Coma.jpg"""
